Date,AAPL,ADBE,ADI,AMAT,AMD,AVGO,CDNS,CRM,IBM,INTC,KLAC,LRCX,MSFT,MU,NOW,NVDA,PANW,QCOM,SNPS,TXN
2023-04-20,164.27020263671875,380.260009765625,178.3240203857422,111.60747528076172,90.11000061035156,60.95946502685547,213.72999572753906,195.13900756835938,113.99624633789062,30.120208740234375,365.9950866699219,51.211971282958984,280.1290283203125,60.701412200927734,93.53800201416016,27.081491470336914,96.13500213623047,111.50967407226562,377.55999755859375,161.3626708984375
2023-04-21,162.66348266601562,377.6700134277344,177.713623046875,110.70010375976562,88.43000030517578,60.94790267944336,213.0,196.64077758789062,113.42790222167969,29.573631286621094,362.3518371582031,50.304500579833984,279.786376953125,60.37548828125,94.66200256347656,27.096481323242188,96.625,110.68257904052734,377.260009765625,161.7281494140625
2023-04-24,162.96905517578125,377.3399963378906,178.304931640625,110.8464584350586,87.56999969482422,61.1058349609375,212.97999572753906,192.580078125,113.13018798828125,28.948972702026367,362.69287109375,50.03117370605469,275.8797607421875,58.77547836303711,94.5999984741211,27.01954460144043,95.9749984741211,110.29720306396484,375.6700134277344,160.70486450195312
2023-04-25,161.43133544921875,369.5899963378906,172.75437927246094,107.91942596435547,83.80000305175781,59.900169372558594,203.89999389648438,188.38108825683594,113.57223510742188,28.187671661376953,348.4994812011719,48.60527420043945,269.6625061035156,57.42238998413086,88.45600128173828,26.219207763671875,91.28500366210938,107.1955337524414,364.5299987792969,154.7572479248047
2023-04-26,161.42144775390625,363.05999755859375,172.29661560058594,107.6267318725586,85.94000244140625,59.3387451171875,203.61000061035156,189.22093200683594,113.53614807128906,28.353595733642578,348.1195373535156,48.37961959838867,289.1954345703125,60.266841888427734,90.80599975585938,26.933612823486328,91.8949966430664,107.29893493652344,365.1000061035156,150.2531280517578
2023-04-27,166.00503540039062,371.4200134277344,169.3972930908203,108.9634017944336,87.44000244140625,59.55252456665039,207.86000061035156,193.58787536621094,114.54655456542969,29.144180297851562,374.6942443847656,50.46984100341797,298.45770263671875,61.135982513427734,90.86799621582031,27.20339012145996,92.55999755859375,107.07335662841797,368.3900146484375,150.9931640625
2023-04-28,167.2569122314453,377.55999755859375,171.55270385742188,110.28056335449219,89.37000274658203,60.33159255981445,209.4499969482422,195.9886932373047,114.04134368896484,30.315410614013672,376.5450744628906,50.97465133666992,300.8369445800781,63.565616607666016,91.88400268554688,27.725954055786133,91.2300033569336,109.7802734375,371.32000732421875,152.7564239501953
2023-05-01,167.16822814941406,374.1499938964844,174.08956909179688,110.20249938964844,89.69000244140625,61.4342155456543,210.64999389648438,195.41563415527344,113.75267791748047,29.573631286621094,374.48956298828125,50.950340270996094,299.1724548339844,61.5804328918457,90.08200073242188,28.8859920501709,91.6500015258789,108.8779525756836,371.6199951171875,152.2813262939453
2023-05-02,166.13319396972656,368.6600036621094,175.15771484375,109.43172454833984,89.91000366210938,58.96799087524414,208.97000122070312,191.51304626464844,112.91368103027344,29.056339263916016,368.6642761230469,50.76067352294922,299.02557373046875,61.135982513427734,88.73600006103516,28.186573028564453,88.44499969482422,109.1317367553711,368.8299865722656,149.77804565429688
2023-05-03,165.0587615966797,345.25,173.9464874267578,110.53424835205078,81.62000274658203,59.050804138183594,207.4499969482422,190.2978515625,111.37098693847656,29.915239334106445,368.3915100097656,50.04771423339844,298.0366516113281,60.158203125,87.41600036621094,27.778911590576172,88.83000183105469,106.04885864257812,368.0,149.23902893066406
